ID,datetime,siteid,offerid,category,merchant,countrycode,browserid,devid
IDXl3vK,23/1/2017 20:45,6791814,864059,41640,48626108,d,,Mobile
IDFC0La,21/1/2017 15:17,3239673,159359,41706,4000296,a,Edge,Tablet
IDcZcD0,21/1/2017 14:09,2681270,332942,34670,87807327,b,Edge,Tablet
IDLvrwG,21/1/2017 11:31,655524,792418,6906,99510044,d,Firefox,Mobile
IDhUmKQ,22/1/2017 3:43,7264122,944376,98552,16150900,b,Edge,Tablet
IDiBwN4,21/1/2017 14:55,2396511,670080,6906,99510044,b,Firefox,Mobile
ID5Xqw1,22/1/2017 16:59,5910999,737786,95113,65017662,a,Google Chrome,Mobile
IDTN0iV,22/1/2017 14:30,3310053,430715,12052,31388981,a,Edge,Tablet
ID7l3th,23/1/2017 16:16,1232498,431184,904,74868704,b,Edge,Tablet
IDL37C2,22/1/2017 13:10,315207,855599,15124,99558603,b,Edge,Tablet
IDsUHZu,21/1/2017 10:21,7235073,584987,8467,56546102,c,Google Chrome,Mobile
IDScAgV,23/1/2017 7:31,4484096,702978,95113,65017662,b,Google Chrome,Mobile
IDOnFsW,21/1/2017 10:13,5253107,43005,1678,94555413,e,Internet Explorer,Tablet
IDazCtu,21/1/2017 12:01,8991639,626331,12211,50595884,a,Safari,Tablet
IDDNKiC,23/1/2017 8:41,4809131,10584,15912,35888759,b,Firefox,Mobile
IDjs1Ti,22/1/2017 15:46,9950209,66622,835,2835657,e,Safari,Tablet
IDrRUTy,23/1/2017 18:43,2205559,431184,904,74868704,c,Internet Explorer,Tablet
IDrbCyu,21/1/2017 16:33,5258164,802622,12211,58163546,b,Firefox,Mobile
IDwgjdl,21/1/2017 6:04,8575139,972427,73248,57977218,b,Edge,Tablet
IDLnRn4,21/1/2017 8:11,393021,414638,33638,555603,b,Edge,Tablet
IDd0G4I,22/1/2017 13:08,8834876,302880,71441,7122654,b,IE,Mobile
IDWHAhs,23/1/2017 17:17,3925243,342843,41640,43526789,c,Firefox,Mobile
IDg57YS,23/1/2017 22:22,3300030,431184,904,74868704,a,Mozilla Firefox,Desktop
IDTH9xg,21/1/2017 14:29,4275573,662839,53956,86084476,f,Edge,Tablet
IDj6PZk,23/1/2017 18:19,9020085,1770,41640,58604466,c,Edge,Tablet
IDazbFL,23/1/2017 20:36,3720878,459561,48430,39772159,b,Mozilla,Desktop
IDubcZN,21/1/2017 11:47,4605906,564229,40339,43452411,e,Mozilla Firefox,Desktop
IDAgAKv,21/1/2017 13:09,2265132,766542,30580,67147700,b,Google Chrome,Mobile
IDiC4BA,22/1/2017 7:50,5604912,931080,84987,74868704,a,Google Chrome,Mobile
IDfEon8,22/1/2017 15:39,5711255,630940,93188,27723861,b,Mozilla,Desktop
IDJC1W4,22/1/2017 11:42,8956292,504331,34670,87807327,a,Edge,Tablet
IDbnx2Y,22/1/2017 14:36,2964740,974611,80554,7122654,b,Edge,Tablet
IDXnyvJ,23/1/2017 21:30,9055954,223309,904,26391770,a,Firefox,Mobile
ID2ITVO,21/1/2017 8:37,9593933,687441,12211,84522677,a,Edge,Tablet
IDpT22O,22/1/2017 11:54,2952237,944280,33033,3156697,a,Mozilla Firefox,Desktop
IDE1SPr,22/1/2017 15:31,5260791,764556,29183,42914671,e,Edge,Tablet
IDlMoa9,21/1/2017 16:41,3301844,517352,35046,54630329,b,Firefox,Mobile
IDHSq3U,21/1/2017 14:30,5541277,325979,77521,99684291,b,Firefox,Mobile
IDNYFu3,22/1/2017 11:06,7912808,446067,72276,66240359,a,Firefox,Mobile
IDH2guL,22/1/2017 18:42,3074257,155409,5602,72451969,d,InternetExplorer,Desktop
ID7EQil,21/1/2017 16:24,2056877,631376,1678,76522512,c,Mozilla,Desktop
IDmOhum,21/1/2017 11:39,3339178,207600,2053,27723861,b,Firefox,Mobile
IDBuk6q,22/1/2017 11:15,7957357,597273,42227,49384126,f,Edge,Tablet
IDFeOSt,23/1/2017 21:18,6550841,72546,20322,26929326,c,Firefox,Mobile
IDNWbNE,21/1/2017 16:22,3258356,272481,62809,40325509,a,Edge,Tablet
ID3uFAT,21/1/2017 19:23,3696590,552943,82396,45446370,f,Edge,Tablet
IDfFBDJ,22/1/2017 9:45,8011099,634628,76239,26461535,a,Firefox,Mobile
IDL7XzP,23/1/2017 17:48,7382611,459561,48430,39772159,b,Firefox,Mobile
ID5LsH7,23/1/2017 17:54,8703229,459561,48430,39772159,d,Chrome,Desktop
IDukxHN,23/1/2017 3:01,1708656,841914,17714,26391770,e,Edge,Tablet
IDVnKDh,21/1/2017 9:39,9700542,543743,64452,49228948,f,Firefox,Mobile
IDcjfCQ,21/1/2017 11:11,1015040,732650,53835,40325509,d,Firefox,Mobile
ID4yHYR,23/1/2017 18:22,2491677,871254,47327,92640312,a,Firefox,Mobile
ID2l6oN,22/1/2017 12:54,7031301,116277,73362,86409024,a,Firefox,Mobile
IDR1D8E,22/1/2017 16:26,7104333,882035,20665,26391770,e,Firefox,Mobile
ID45IG0,21/1/2017 12:46,8356991,195355,82396,26461535,b,Edge,Tablet
IDpdd81,21/1/2017 15:34,8889385,241574,82129,51545768,b,Edge,Tablet
ID3VpYr,23/1/2017 20:24,8600547,242089,904,33247409,e,IE,Mobile
ID4ydoK,23/1/2017 22:17,237105,160161,41640,83172146,e,Edge,Tablet
IDMgJBk,23/1/2017 8:17,7163047,176334,30580,67147700,f,Google Chrome,Mobile
IDJ0ROL,22/1/2017 16:21,5701391,815892,1678,34444153,b,Firefox,Mobile
IDt1Aim,22/1/2017 9:10,7880678,461153,34670,87807327,e,Edge,Tablet
IDaqXah,21/1/2017 10:31,1222024,334974,34670,1569330,b,Edge,Tablet
IDiLjDu,23/1/2017 23:35,5563959,864059,41640,48626108,f,Firefox,Mobile
IDtN65O,21/1/2017 9:50,5564755,23901,34670,3156697,e,Firefox,Mobile
IDKudb2,22/1/2017 2:07,859874,57919,8467,7864011,a,Mozilla,Desktop
IDRHuWJ,22/1/2017 13:23,145673,400210,41706,4000296,a,Edge,Tablet
IDXbt27,21/1/2017 11:57,890709,750647,74263,27723861,b,Mozilla Firefox,Desktop
ID85mnv,21/1/2017 11:12,6357104,263535,84987,15961717,b,Mozilla Firefox,Desktop
ID7jSEc,22/1/2017 13:32,835628,431696,6906,99510044,a,Edge,Tablet
IDk6up3,21/1/2017 11:32,9426361,116158,54916,43526789,f,,Tablet
ID3VRvk,23/1/2017 19:14,5700110,641127,41640,37135965,a,Edge,Tablet
IDHQ2KJ,23/1/2017 18:55,5798800,641127,41640,37135965,a,Mozilla Firefox,Desktop
IDSKD0n,21/1/2017 9:43,8639984,223108,40050,2835657,b,Firefox,Mobile
ID7JB4c,23/1/2017 15:50,7025999,160161,41640,83172146,c,Mozilla Firefox,Desktop
IDDQCX8,21/1/2017 16:01,3407098,746706,26162,56464503,a,Mozilla,Desktop
IDrESky,21/1/2017 12:51,3949838,631376,1678,76522512,b,Mozilla,Desktop
IDOCXSn,22/1/2017 10:31,6363106,109612,40339,43452411,e,Firefox,Mobile
IDwvQxM,23/1/2017 7:52,4292508,703791,73248,49384126,b,Firefox,Mobile
IDIX5qG,23/1/2017 0:02,9134910,898044,56811,67147700,c,Firefox,Mobile
IDE9VKq,21/1/2017 12:40,2437132,927698,41706,4000296,b,Safari,Tablet
IDQqWFB,22/1/2017 9:06,5170389,744222,46365,40325509,e,Safari,Tablet
IDEutvx,21/1/2017 14:49,8457,670469,21380,41631117,b,Firefox,Mobile
IDCF6Au,23/1/2017 21:05,3925243,844148,904,94350426,a,Firefox,Mobile
ID25L4C,21/1/2017 9:00,6679951,87819,46450,47079934,b,Edge,Tablet
ID1iWiU,22/1/2017 16:31,4368773,467756,1678,87903766,f,Mozilla Firefox,Desktop
IDV55zA,22/1/2017 14:01,2962321,359923,48498,51545768,e,Edge,Tablet
IDxTqom,23/1/2017 10:26,9401715,876871,40339,43452411,b,Firefox,Mobile
IDJ8ROZ,22/1/2017 16:46,1363858,910517,26962,77896159,a,Edge,Tablet
IDBAOlH,21/1/2017 13:34,6847669,350563,98552,16150900,b,Edge,Tablet
IDlBSwN,22/1/2017 16:23,3801685,943913,54916,87903766,b,Firefox,Mobile
IDj702R,22/1/2017 10:26,3799237,995450,98552,12799637,f,Mozilla,Desktop
IDLEUEw,22/1/2017 15:45,6262924,62387,1678,60293830,a,Firefox,Mobile
ID3EpWK,21/1/2017 9:33,4611514,73854,40339,43526789,d,Edge,Tablet
IDL2TJC,21/1/2017 14:51,6213866,254392,54916,44110614,f,Edge,Tablet
IDqmk0y,22/1/2017 15:50,94179,267285,13255,68490856,f,Edge,Tablet
IDngjpR,23/1/2017 9:23,159871,883494,3037,62689217,e,Edge,Tablet
IDXi2Qg,21/1/2017 15:43,4432342,881608,53956,9434818,d,Edge,Tablet
IDno5qV,21/1/2017 9:48,2049220,564229,40339,43452411,a,Firefox,Mobile
IDnk239,21/1/2017 14:26,3663721,419698,64452,92640312,a,Mozilla Firefox,Desktop
IDGLFIr,22/1/2017 9:15,972444,541920,41706,4000296,c,Firefox,Mobile
IDUEnJB,21/1/2017 11:58,9747740,221726,14960,79474990,a,Google Chrome,Mobile
ID3qJdS,22/1/2017 8:00,4096848,947193,54343,71193712,a,InternetExplorer,Desktop
IDsuq58,22/1/2017 16:23,630937,484633,54125,555603,b,Edge,Tablet
IDrxEQQ,23/1/2017 17:26,164739,242089,904,33247409,f,Edge,Tablet
IDnesJ4,21/1/2017 12:36,5699197,714132,54125,2835657,b,Safari,Tablet
IDBRZ0Q,21/1/2017 11:42,1775959,108704,48498,93157824,e,InternetExplorer,Desktop
IDFQ3jK,21/1/2017 11:28,3665704,305996,84228,74868704,a,Edge,Tablet
IDCToM5,23/1/2017 8:42,3067695,615656,40339,71040875,b,Edge,Tablet
IDbeh01,21/1/2017 8:06,5761171,83554,3037,31908042,c,Mozilla Firefox,Desktop
IDqv1JW,21/1/2017 12:52,7534048,206548,6906,99510044,a,Mozilla Firefox,Desktop
IDCXr3O,22/1/2017 13:04,1303453,173628,73248,61940782,b,Google Chrome,Mobile
ID7eGSA,21/1/2017 11:05,9609252,953012,54125,40325509,c,Firefox,Mobile
IDdH86k,21/1/2017 10:56,1073986,744836,6906,99510044,b,Mozilla,Desktop
IDyM9CP,21/1/2017 12:15,1358320,531714,11837,7864011,c,Mozilla,Desktop
IDXXa3M,22/1/2017 14:48,1363858,264305,80554,61940782,a,Mozilla,Desktop
IDbAeqS,22/1/2017 11:16,8774142,579478,15912,30860214,a,Edge,Tablet
IDRtb7F,22/1/2017 11:17,3076578,232127,21380,35374261,b,Mozilla,Desktop
ID6ZQHO,23/1/2017 3:35,6763329,352238,11837,1189152,d,Google Chrome,Mobile
IDH8B0W,22/1/2017 18:02,601877,35009,88179,40325509,d,IE,Mobile
ID3I445,22/1/2017 10:51,4901381,551567,93146,67274540,a,Edge,Tablet
ID1f4eT,22/1/2017 11:11,7832039,851813,70409,8837581,b,Firefox,Mobile
IDKmQ33,23/1/2017 22:11,999412,160161,41640,83172146,a,Edge,Tablet
ID9LaWk,23/1/2017 18:04,9239361,160161,41640,83172146,a,Firefox,Mobile
IDhOwzc,22/1/2017 6:42,4445176,675563,9764,50595884,b,Firefox,Mobile
IDTIh7X,21/1/2017 12:54,5435128,313509,86652,99684291,b,Firefox,Mobile
IDEinjc,23/1/2017 21:15,3925243,242089,904,33247409,c,Edge,Tablet
IDemOGj,22/1/2017 16:45,1622936,217084,95113,65017662,e,Google Chrome,Mobile
IDWRREG,21/1/2017 3:28,7860250,448573,73248,57977218,f,Mozilla,Desktop
IDVlonX,21/1/2017 11:08,7125549,60931,54343,3638268,e,Mozilla,Desktop
IDlivgP,22/1/2017 6:39,4445176,843918,10327,74868704,a,Edge,Tablet
IDVbzXV,22/1/2017 8:17,2627839,704340,29183,42914671,f,Edge,Tablet
IDsKxux,23/1/2017 18:19,5251903,641127,41640,37135965,e,Mozilla Firefox,Desktop
ID98h8S,22/1/2017 8:36,4762702,948167,82396,65017662,e,Edge,Tablet
ID2CQ00,23/1/2017 18:04,6132190,242089,904,33247409,a,Edge,Tablet
IDo5oCO,22/1/2017 8:17,6698155,670717,904,58604466,b,Firefox,Mobile
IDcA48j,22/1/2017 8:42,2447336,353683,9764,37135965,b,Mozilla,Desktop
IDe9wSU,21/1/2017 10:50,4782897,302369,6906,99510044,c,Edge,Tablet
IDixaBs,21/1/2017 15:50,6764824,451078,80554,61940782,f,Edge,Tablet
IDSWJ0J,22/1/2017 12:35,2962045,224431,42227,83172146,b,Mozilla Firefox,Desktop
ID41vAR,21/1/2017 16:54,2365145,575566,12052,31388981,e,Edge,Tablet
IDeeQjt,21/1/2017 19:05,4685396,419865,84987,62380234,c,InternetExplorer,Desktop
IDbbT7E,23/1/2017 21:34,6171918,864059,41640,48626108,b,Firefox,Mobile
IDVi0g3,21/1/2017 9:57,4943706,634576,82877,38492160,b,Edge,Tablet
IDBtsHx,23/1/2017 10:29,2817827,974981,42227,55358028,b,Edge,Tablet
IDKjuYQ,21/1/2017 16:42,1859720,883466,40339,43452411,b,Mozilla,Desktop
IDu9qoS,21/1/2017 9:12,8734380,784199,97863,56008048,b,Edge,Tablet
IDFXywo,23/1/2017 18:30,9342784,39940,41640,27723861,b,Mozilla,Desktop
IDBBvgl,23/1/2017 23:33,5792670,844148,904,94350426,b,Firefox,Mobile
IDYrBAw,21/1/2017 11:57,5450818,777699,13412,77318092,c,Edge,Tablet
ID0UQjg,23/1/2017 21:22,3636048,923582,904,74868704,f,Firefox,Mobile
IDrpUla,22/1/2017 14:57,6912345,86857,93286,27723861,b,Firefox,Mobile
IDaCgOE,21/1/2017 13:08,2265132,447008,82396,15961717,d,Edge,Tablet
IDekE7D,21/1/2017 6:42,6401189,63477,1678,40325509,a,Edge,Tablet
IDWoQPp,22/1/2017 9:40,811895,168889,835,33505809,a,,Tablet
IDjKgku,23/1/2017 13:16,9711632,263928,41706,16943535,e,Firefox,Mobile
ID7AEmW,21/1/2017 15:11,3505290,748125,30580,555603,b,Edge,Tablet
IDO6V1p,21/1/2017 11:33,5498163,548718,6906,99510044,a,Edge,Tablet
ID39XIN,21/1/2017 14:10,9114693,643482,48498,30860214,e,Firefox,Mobile
IDPSYDm,23/1/2017 22:20,6427876,228375,48430,39772159,e,Google Chrome,Mobile
IDqduug,23/1/2017 23:44,3263304,641127,41640,37135965,e,Firefox,Mobile
IDryitq,21/1/2017 3:46,8031612,730121,45620,31388981,a,Edge,Tablet
ID5F9bb,21/1/2017 9:22,3103812,256588,6906,99510044,b,Firefox,Mobile
IDZto4l,22/1/2017 14:44,6487368,224922,46450,47079934,b,Edge,Tablet
IDFjWcR,21/1/2017 16:35,9206388,115211,53956,67860104,a,Firefox,Mobile
IDOJgqQ,21/1/2017 11:32,4138014,796075,80554,555603,b,Edge,Tablet
IDWVRgC,21/1/2017 11:31,7288863,266739,34670,87807327,b,Mozilla Firefox,Desktop
IDmx55X,21/1/2017 15:40,4432342,917214,12211,84522677,a,Edge,Tablet
IDfNdsS,21/1/2017 12:52,810824,281690,54916,54526992,a,Firefox,Mobile
IDquvP8,23/1/2017 16:33,3087349,160161,41640,83172146,b,Edge,Tablet
IDu73CA,22/1/2017 8:26,860763,467468,1678,40325509,f,Firefox,Mobile
IDnFnMN,23/1/2017 21:16,4988409,39940,41640,27723861,d,Firefox,Mobile
IDe2TCW,21/1/2017 13:48,4664905,261317,96184,93157824,b,Firefox,Mobile
IDMd7Q1,21/1/2017 18:13,8089848,869136,34670,1569330,c,Google Chrome,Mobile
IDnNiOl,22/1/2017 9:13,7550382,679830,48498,7864011,b,Firefox,Mobile
IDnWKqe,22/1/2017 13:53,4605906,328298,40339,43452411,b,,Tablet
IDB8ENQ,22/1/2017 9:55,1684742,328284,21407,80645978,b,Firefox,Mobile
IDmXVYc,23/1/2017 17:44,9349510,39940,41640,27723861,d,Edge,Tablet
IDTXCmB,22/1/2017 11:09,8749426,474512,36768,78406516,a,Edge,Tablet
IDaajEO,21/1/2017 15:18,4595337,147049,40339,72089744,b,Opera,Mobile
IDxvVeb,22/1/2017 13:04,6523421,193615,84987,15961717,a,Firefox,Mobile
IDCs9Nt,23/1/2017 8:39,6240123,158360,25491,32738053,c,Edge,Tablet
IDZlVVJ,21/1/2017 13:00,4428881,306625,97863,3156697,a,Firefox,Mobile
IDKDbsx,22/1/2017 10:30,4316483,406908,92704,51545768,b,Firefox,Mobile
IDn5b3F,21/1/2017 3:49,7860250,790741,50088,57977218,b,Firefox,Mobile
IDSM6iF,22/1/2017 16:54,2930610,359588,40339,43452411,e,Firefox,Mobile
IDXiumn,22/1/2017 16:19,7290648,661655,36610,7122654,b,Mozilla Firefox,Desktop
IDm8x1z,22/1/2017 7:49,7433207,237070,42227,32738053,d,Mozilla Firefox,Desktop
IDYk5ib,23/1/2017 2:53,3240202,352220,25436,57977218,e,Google Chrome,Mobile
ID6D8si,22/1/2017 13:44,4471588,860317,61341,27723861,e,Firefox,Mobile
IDBXK2q,23/1/2017 23:32,7606905,1770,41640,58604466,b,Firefox,Mobile
IDXTfIc,23/1/2017 10:35,4858374,326975,26849,47941469,c,InternetExplorer,Desktop
IDWWLdx,23/1/2017 4:39,2531414,815902,904,58604466,b,Chrome,Desktop
IDuk3zF,22/1/2017 12:07,2962045,445095,42227,43770446,f,Edge,Tablet
IDGdjq3,21/1/2017 15:49,7950015,798485,11837,56546102,b,Firefox,Mobile
ID9Zve9,22/1/2017 10:45,7016664,73346,2053,36082259,b,Firefox,Mobile
ID4p5uJ,22/1/2017 16:57,7478412,513363,82877,38492160,b,Edge,Tablet
IDSot4m,21/1/2017 21:55,4002248,756870,41706,4000296,c,InternetExplorer,Desktop
IDr7yKK,21/1/2017 11:21,4467608,131098,21380,61926944,b,Firefox,Mobile
ID9wpmf,21/1/2017 12:04,7693537,857330,42227,49384126,a,Internet Explorer,Tablet
IDLqY92,23/1/2017 9:49,2491028,850722,41706,4000296,e,,Mobile
IDP53NL,21/1/2017 16:05,6825816,972565,71441,41441342,a,Mozilla Firefox,Desktop
IDMD89j,22/1/2017 12:15,7613534,291934,10345,26461535,b,Firefox,Mobile
IDpCmrS,21/1/2017 12:23,599405,786797,84144,17990842,e,Mozilla,Desktop
IDU0bWV,21/1/2017 7:01,4429465,915183,82877,38492160,e,InternetExplorer,Desktop
IDo5xuC,22/1/2017 11:42,7426931,590768,2053,27723861,a,Mozilla,Desktop
IDWgud2,23/1/2017 18:58,7792106,459561,48430,39772159,d,Opera,Mobile
IDRVevA,23/1/2017 16:53,8193475,342843,41640,43526789,f,Mozilla,Desktop
IDZv78r,22/1/2017 9:15,7476486,851508,12211,73725102,a,Firefox,Mobile
IDbQ915,21/1/2017 15:50,3696590,190700,23576,45446370,a,Mozilla Firefox,Desktop
IDaTGFE,21/1/2017 8:48,4800985,895975,30580,67147700,b,Edge,Tablet
IDXuUx6,21/1/2017 13:26,5792873,91081,82877,79906734,b,,Tablet
IDDofgw,21/1/2017 14:47,8061400,233172,9764,37135965,b,Mozilla,Desktop
IDUxGB2,21/1/2017 12:35,5723641,855425,89522,47079934,b,Mozilla Firefox,Desktop
ID6hggb,21/1/2017 8:34,2134781,838520,41706,4000296,b,Mozilla,Desktop
IDF9s3J,21/1/2017 13:31,5691558,861825,12052,39507200,e,Mozilla,Desktop
IDEYW8A,23/1/2017 21:20,9187818,136304,41640,43526789,b,Firefox,Mobile
IDslWxC,22/1/2017 4:10,7656473,886819,904,40325509,f,Mozilla,Desktop
IDLN2aX,23/1/2017 17:55,5616216,242089,904,33247409,e,,Mobile
ID7aeSy,22/1/2017 6:00,9590021,98153,904,40325509,e,Firefox,Mobile
IDKG415,22/1/2017 16:09,9894516,981348,1678,34444153,c,Edge,Tablet
IDygTPC,22/1/2017 7:01,5941074,109488,34670,1569330,b,Chrome,Desktop
ID4TNl7,23/1/2017 23:03,112154,459561,48430,39772159,c,InternetExplorer,Desktop
IDmwySA,21/1/2017 16:47,5481244,132744,87895,67147700,b,Firefox,Mobile
IDVC2nB,22/1/2017 13:42,294086,910287,43612,55315296,b,Chrome,Desktop
ID35epy,21/1/2017 13:59,7812004,155649,7126,47079934,a,Mozilla Firefox,Desktop
IDISpfA,21/1/2017 10:52,274395,852308,93286,25113706,a,Firefox,Mobile
IDbu5EL,21/1/2017 22:10,1172336,281839,904,94350426,b,Firefox,Mobile
IDvL32l,23/1/2017 8:36,7830704,741040,6906,99510044,e,Google Chrome,Mobile
IDGYzh7,22/1/2017 11:07,1429992,459649,9764,30860214,b,Mozilla Firefox,Desktop
IDVSzJr,21/1/2017 12:17,6946891,618553,23576,99595716,a,Internet Explorer,Tablet
ID1N3if,23/1/2017 22:22,237105,431184,904,74868704,b,Firefox,Mobile
IDDPFVG,23/1/2017 17:44,5620117,313261,56811,67147700,a,Firefox,Mobile
IDwBrrL,23/1/2017 7:22,8463009,126548,27113,57977218,b,Firefox,Mobile
IDZxlPc,21/1/2017 11:25,9855684,27499,10345,64511164,b,Firefox,Mobile
ID4Ivy2,22/1/2017 12:39,6894568,368689,48498,62201833,b,Firefox,Mobile
IDDu4Kf,21/1/2017 12:05,2092592,164334,30580,9556126,b,Firefox,Mobile
ID38OSj,22/1/2017 14:43,1914839,42505,46450,17912183,b,Edge,Tablet
IDmuvov,21/1/2017 14:51,4457181,429040,95113,65017662,b,,Tablet
IDvBk0z,21/1/2017 14:00,6357104,73036,34670,49554217,b,Google Chrome,Mobile
IDAYOr0,21/1/2017 6:26,8813833,754915,10345,33683592,e,Edge,Tablet
IDhlMYc,21/1/2017 16:24,4762702,394965,92704,51545768,f,Edge,Tablet
IDuq0lF,23/1/2017 23:19,4991260,242089,904,33247409,c,Edge,Tablet
ID5NLlD,21/1/2017 16:21,1754407,503657,25491,79474990,a,Mozilla,Desktop
IDHCq8W,21/1/2017 10:27,9442050,594869,96313,555603,a,InternetExplorer,Desktop
IDGkQO5,22/1/2017 14:34,7109889,144686,6906,71165566,a,IE,Mobile
IDKd6TR,21/1/2017 13:46,9044863,435106,42227,70821774,b,Firefox,Mobile
IDkbrgw,21/1/2017 14:29,7860250,184925,40339,37135965,a,Firefox,Mobile
IDZtG8D,21/1/2017 10:19,4127612,214427,36768,555603,b,Firefox,Mobile
IDVBR7w,21/1/2017 18:56,3696590,367154,82396,76532649,b,Mozilla,Desktop
IDbuJAG,22/1/2017 16:24,9541357,719518,73248,61940782,b,Google Chrome,Mobile
IDI4oOP,21/1/2017 15:35,3117905,760391,5602,72451969,a,Mozilla,Desktop
IDGHk0E,21/1/2017 14:49,4773151,213655,33033,3156697,d,Edge,Tablet
IDkHcoH,23/1/2017 0:27,7718060,627132,904,26391770,b,Edge,Tablet
ID6r7qb,23/1/2017 20:14,8075304,864059,41640,48626108,a,Firefox,Mobile
IDPklTl,22/1/2017 7:19,2141864,433096,41706,4000296,b,,Mobile
IDy1SXN,22/1/2017 8:23,4008499,456106,53956,52437512,b,Edge,Tablet
IDx1n0h,21/1/2017 11:57,4321345,991376,34489,7122654,b,IE,Mobile
IDnmtdf,23/1/2017 7:04,1935349,71529,20322,7864011,a,Edge,Tablet
IDQ6eR3,22/1/2017 8:45,9800939,258783,54916,54526992,a,Firefox,Mobile
ID8hwAj,21/1/2017 16:40,357441,379484,13412,77318092,a,Firefox,Mobile
IDYgXdR,21/1/2017 12:32,2956933,831429,95113,65017662,b,Firefox,Mobile
IDUemqx,21/1/2017 14:56,5130304,699957,40339,37135965,b,Firefox,Mobile
ID9SC2h,22/1/2017 8:36,3291524,564229,40339,43452411,c,Google Chrome,Mobile
IDvRef2,23/1/2017 16:21,7971698,431184,904,74868704,c,InternetExplorer,Desktop
IDnZvmz,21/1/2017 12:41,3435131,752293,80524,75222797,b,Chrome,Desktop
IDhri7r,21/1/2017 13:01,510649,631376,1678,76522512,e,Mozilla Firefox,Desktop
IDcvgoo,22/1/2017 12:38,669387,331129,64452,23704379,b,Edge,Tablet
IDVMXaY,21/1/2017 15:19,8772490,836197,43347,16150900,b,Mozilla,Desktop
IDyne4r,21/1/2017 15:14,6181963,867212,21407,18243870,a,Firefox,Mobile
IDHQnf6,21/1/2017 13:27,776773,956935,74711,54526992,e,Firefox,Mobile
IDruore,22/1/2017 16:43,4896016,190533,11837,22339104,e,Edge,Tablet
IDNG7Tg,21/1/2017 13:42,3032290,253996,23576,51854755,a,Edge,Tablet
IDvQWPn,21/1/2017 13:32,6576629,451248,99178,6171136,f,InternetExplorer,Desktop
IDsjPNU,23/1/2017 9:48,3867078,412280,42227,49384126,a,Firefox,Mobile
IDdqrLs,21/1/2017 15:19,3589944,1301,8467,43770446,e,InternetExplorer,Desktop
IDnZe8i,22/1/2017 11:37,9052439,641100,95113,65017662,b,Edge,Tablet
ID1pPzX,22/1/2017 15:14,8151170,929647,82877,38492160,f,Firefox,Mobile
IDf71jK,21/1/2017 12:00,8632117,622848,904,94350426,a,Mozilla Firefox,Desktop
IDjNVPh,21/1/2017 13:57,5925925,422000,45620,31388981,a,Firefox,Mobile
IDuxRHN,23/1/2017 18:31,5208998,431184,904,74868704,c,Chrome,Desktop
IDfT4N5,22/1/2017 16:46,3146350,820793,71441,7122654,b,Firefox,Mobile
IDtkTtb,21/1/2017 12:58,1504611,253123,54343,30349169,b,InternetExplorer,Desktop
IDWQ2Oy,23/1/2017 9:09,8137613,125141,42227,99558603,b,Edge,Tablet
IDFil79,23/1/2017 18:03,112154,431184,904,74868704,c,InternetExplorer,Desktop
ID1hxPF,21/1/2017 14:33,7323267,206746,904,58604466,b,Firefox,Mobile
IDMxNX3,21/1/2017 16:55,1022307,974521,6906,71165566,d,Google Chrome,Mobile
IDzUcvF,21/1/2017 10:20,57631,121043,82396,7122654,a,Edge,Tablet
IDFpA9Q,21/1/2017 12:04,6861890,853426,43347,26461535,a,Edge,Tablet
IDtzEA0,22/1/2017 14:40,2240938,610491,6906,99510044,b,Firefox,Mobile
IDD1piT,21/1/2017 7:50,6398825,778846,6906,99510044,a,Firefox,Mobile
IDg0yZH,23/1/2017 22:25,7857759,1770,41640,58604466,b,InternetExplorer,Desktop
ID9IBHT,23/1/2017 6:30,917489,898185,37815,26391770,a,Edge,Tablet
IDoKz6o,23/1/2017 23:04,2193765,864059,41640,48626108,a,IE,Mobile
IDgVJmj,21/1/2017 7:24,2320006,535445,48498,81968512,b,,Mobile
IDCdsTW,23/1/2017 21:09,4868532,864059,41640,48626108,e,Edge,Tablet
IDe7NB6,22/1/2017 14:04,8319341,710964,43612,26391770,f,Firefox,Mobile
IDCQftw,23/1/2017 9:54,6792696,434681,34670,87807327,c,Google Chrome,Mobile
IDcAqn7,23/1/2017 19:18,7025999,160161,41640,83172146,c,Firefox,Mobile
IDEzAdG,21/1/2017 15:53,8485198,937313,26162,40325509,b,Firefox,Mobile
IDa24Pk,21/1/2017 11:06,467495,673260,45620,31388981,b,Opera,Mobile
IDSlHEF,21/1/2017 16:30,9243868,622848,904,94350426,e,Firefox,Mobile
IDVuDFZ,21/1/2017 15:28,1968563,710483,97863,36994522,c,Edge,Tablet
IDwnPb1,23/1/2017 5:00,1852319,128097,23576,51854755,a,Mozilla,Desktop
IDYK7mz,22/1/2017 12:05,5721837,30168,40339,99558603,b,Edge,Tablet
IDht7pN,21/1/2017 14:38,3499587,531449,97863,87807327,a,Edge,Tablet
ID4QGe0,23/1/2017 10:46,8309231,263402,12211,55358028,b,Edge,Tablet
IDhsl2F,22/1/2017 10:02,8172349,248131,97103,82365062,a,Firefox,Mobile
IDFdMTQ,21/1/2017 13:26,2881267,545968,71441,7122654,e,Edge,Tablet
ID2rrU6,22/1/2017 5:58,5422614,98153,904,40325509,b,Mozilla Firefox,Desktop
IDtvfpj,21/1/2017 11:15,8913081,755288,8675,43770446,a,Firefox,Mobile
